landslide_id,longitude,latitude,utm_x,utm_y
NEG00367,80.57966272028456,7.053738819565353,453578.24069544807,779710.423577438
NEG00368,80.66640301491165,6.846850839828766,463141.78435705544,756831.6038330988
NEG00369,81.1930651274158,7.075959585834984,521320.8141333759,782150.373174999
NEG00370,80.59172401724037,7.015158323651307,454906.5823309035,775444.188690939
NEG00371,81.12875064234603,7.187614754882988,514214.89682300447,794491.1078975477
NEG00372,80.44440356234422,7.656529540375637,438722.6407786485,846366.5563058285
NEG00373,80.65959503465193,6.953556943434354,462398.00063566095,768628.2750392187
NEG00374,80.44429928182156,7.346114725199652,438667.6859403405,812048.9643238082
NEG00375,80.34902851626573,7.13014016328053,428118.12626950163,788186.1365084256
NEG00376,81.20227914791064,7.073239552645084,522338.4833631483,781850.1125999093
NEG00377,81.2229094339466,7.014074963174549,524619.8981708314,775310.6528620364
NEG00378,80.96385103580094,7.207398762735959,496009.09836523316,796676.3395726228
NEG00379,80.397976025067,6.932970584393177,433495.1941877941,766381.1825317054
NEG00380,80.91362707550918,7.103751646143563,490462.1408982999,785219.164894974
NEG00381,80.5018116819692,7.293520894515071,445009.01420138596,806227.1391679525
NEG00382,80.03197450197334,6.560114134350755,392978.604034441,725224.74691466
NEG00383,80.80691173337259,7.542065341865235,478698.72221878363,833677.7268815093
NEG00384,80.3930574180146,7.644061594105233,433057.47554761893,844995.8083249324
NEG00385,80.96948203953029,6.8398841916012385,496628.1238754692,756048.7849417173
NEG00386,80.21431424176328,7.030227981874706,413223.14132402063,777163.290939534
NEG00387,80.7419633901125,7.014070854332148,471500.351846626,775312.1870792514
NEG00388,80.99422755073768,7.175143624709992,499362.66773084016,793110.4626600443
NEG00389,81.20795099442137,7.189818939216979,522959.04338940314,794737.99106562
NEG00390,80.25263318253677,7.228921870312366,417491.1698049571,799123.2259612521
NEG00391,80.48312603940334,7.433836752805317,442964.3394782408,821741.7502790231
NEG00392,80.90288781070225,7.561186046580992,489287.17938356625,835787.9893530279
NEG00393,80.4011651289069,6.970384778496726,433852.7353674678,770516.958609734
NEG00394,80.24050962991306,6.825229571073043,416080.28098139015,754494.7746812667
NEG00395,80.4369884077942,7.662687591090875,437905.6813111539,847048.4230171931
NEG00396,80.20839149397459,7.287305819720192,412617.88827381533,805586.2966663212
NEG00397,80.30595068293918,6.832086381016661,423312.62973452575,755241.9188945937
NEG00398,80.4632922748272,7.184574674825792,440742.8339472895,794187.7482489132
NEG00399,80.8190899948618,7.376854407892139,480034.73190187104,815413.1995310289
NEG00400,80.94238208830477,7.370790622536093,493641.19727348053,814739.2213518859
NEG00401,80.93803637537343,6.907444586625172,493154.7130612441,763517.6509127563
NEG00402,80.36768475219661,7.119555609658347,430176.674778788,787013.111229888
NEG00403,80.9476028932357,7.505033166096134,494219.13048099785,829579.488194383
NEG00404,80.22317978270654,7.045799191517172,414205.23518542375,778883.1571307398
NEG00405,80.3969243380955,7.305844937163033,433432.7890811321,807603.7368735085
NEG00406,80.23551731836884,6.83403615205446,415530.1696228276,755469.2614431698
NEG00407,80.48194214329979,6.819408306389212,442757.49842334515,753815.8852491218
NEG00408,80.74714480105244,7.205363564205207,472084.1833139806,796458.9215713864
NEG00409,80.61049768337344,7.358421963989556,457012.40913939127,813390.1914594928
NEG00410,81.03087693565035,7.182216448067517,503409.0493511143,793892.455590252
NEG00411,80.67973591299405,7.259778642927344,464646.24709507206,802479.1403087835
NEG00412,80.9739300084821,7.426214064823007,497123.23438002204,820865.871547099
NEG00413,80.65572547531187,8.065001029388382,462067.0399294102,891499.8158235963
NEG00414,80.31442383979024,6.884025807641051,424257.1002851756,760982.6692165164
NEG00415,80.40291897093232,7.610387533083517,434140.0412340821,841271.4376695625
NEG00416,80.65285349911233,7.429090805251389,461693.1775193638,821198.8115660687
NEG00417,80.96716605026117,7.192629479571465,496374.96386989503,795043.6045876804
NEG00418,80.4491645695726,7.443725425495409,439218.0339008711,822839.4968675845
NEG00419,80.49517168796753,7.426924523260976,444292.7077371498,820976.050635461
NEG00420,80.46252406969597,7.419298841119047,440688.9547019718,820137.2422440455
NEG00421,80.30900102754241,7.331869192420588,423731.8462868516,810494.809861874
NEG00422,80.9686068564367,6.848297918132774,496531.48714537243,756978.893511693
NEG00423,80.72511609041945,7.639871482800634,469681.91539563943,844495.0965620833
NEG00424,80.98503890640964,7.238641442460094,498348.3855768547,800130.0118722705
NEG00425,80.39108227295966,7.441987438400363,432808.4515564842,822655.7581284074
NEG00426,80.39059099353203,7.751709723814122,432802.3885464436,856897.3426754635
NEG00427,80.87696895590811,7.655791524909359,486430.9400827962,846247.3244836463
NEG00428,81.25453873372773,7.007885460893122,528113.6827331044,774628.1953474983
NEG00429,80.61827921339133,7.284935858735143,457864.33590216044,805265.5281154631
NEG00430,80.90411865529649,7.6474591751746885,489425.07079087663,845325.4221830897
NEG00431,80.13653848826216,6.827046722746599,404591.57309129706,754715.014382481
NEG00432,80.59547468642154,7.268593585093527,455345.437866157,803461.0711082247
NEG00433,80.26618580639757,7.113335789339189,418967.0197117251,786342.035573915
NEG00434,81.22687703061294,7.196469270358327,525048.2375651512,795474.166212753
NEG00435,80.5890841202902,7.161191430086308,454629.2924442812,791588.3628801978
NEG00436,80.60924534762209,7.149340273404132,456854.28799954016,790276.2787031037
NEG00437,80.39136073339249,7.665190389292472,432873.6388322932,847331.9832229693
NEG00438,80.17486629565056,7.2108775302233346,408901.5916722065,797143.093164541
NEG00439,80.40437931859702,7.301738351782601,434255.0953969975,807148.6435334119
NEG00440,80.6793353085527,6.799272275875025,464567.15566950245,751570.9443593518
NEG00441,80.56893325878205,7.676997631193195,452459.7210364393,848613.605170234
NEG00442,80.21177750810081,6.7570590352162885,412893.07794852083,746963.2226281415
NEG00443,80.67207939778038,7.2251490815652515,463798.2780272051,798651.4653958452
NEG00444,80.86160417223381,7.202595533947674,484720.7119089442,796147.5102934861
NEG00445,80.47299322527225,7.224383059018376,441819.0090605299,798587.4037880519
NEG00446,80.75817470794858,7.294400742384363,473307.1612433453,806301.2051156749
NEG00447,81.03310158986126,7.3545156850177795,503653.2759587683,812939.779983673
NEG00448,80.99108675980392,6.861672607853918,499015.2364030143,758457.3059300107
NEG00449,80.37760862538366,7.516957192335052,431333.35435631376,830946.1235908114
NEG00450,80.8619884351087,7.501817066347497,484773.33196665556,829226.0006675008
NEG00451,80.39584296629846,7.232601969100954,433302.61950149457,799506.6077868933
NEG00452,80.83871347931398,7.47793118801999,482204.4559994646,826586.3083968641
NEG00453,80.85963119597074,7.00043325850061,484496.12054801494,773799.0756181724
NEG00454,80.73329840891286,7.372692746410922,470566.42278620414,814957.8784576068
NEG00455,81.08064513654175,6.968110803842396,508907.94437715254,770224.3886356428
NEG00456,80.68764310184689,6.997870006503984,465499.5363658179,773524.8598787044
NEG00457,80.18225125600223,7.02679449511968,409680.97838865285,776789.7582326585
NEG00458,80.49491125588969,7.374783944448727,444257.42295342684,815211.8044597253
NEG00459,80.61851397508137,7.138688530386404,457876.7361057184,789097.8743439042
NEG00460,80.50557027957699,7.410284584818591,445438.16004400386,819135.1693977983
NEG00461,80.7038746741189,7.552380009960474,467332.4839341519,834824.3894842901
NEG00462,80.26106021261867,6.945318106904252,418371.6657750506,767767.6323888951
NEG00463,80.89343628817599,7.668614603440787,488247.4713463113,847664.4305998055
NEG00464,80.58285872025095,7.472158498986864,453973.7870949236,825966.6734177691
NEG00465,80.28184304852982,6.890732645368875,420658.4876929093,761729.4259555063
NEG00466,80.00016876807385,6.59039245120265,389468.62267108593,728579.2511308526
NEG00467,80.6177629705348,7.452708904838925,457823.2204337711,823813.0042967601
NEG00468,80.54397204097704,7.365893593464449,449670.9804749512,814223.131441508
NEG00469,80.63348624959302,7.272081768146705,459541.81240083824,803843.1176511195
NEG00470,80.36643816200741,7.343656517674804,430073.502245381,811788.6021155755
NEG00471,81.07417374060893,7.077275618993975,508191.2129258217,782292.0847986076
NEG00472,80.55223344632756,7.509384151897496,450598.80749919324,830085.3679263492
NEG00473,80.19658477535542,7.298179445046042,411316.6549222526,806790.7699772135
NEG00474,80.39051278332872,6.789466547855635,432650.5475590234,750517.5756408374
NEG00475,80.82028471669416,7.0385147017635195,480151.8625449085,778010.3503164016
NEG00476,80.97531686208289,6.799376449150639,497272.57419611036,751570.7908972362
NEG00477,80.74086103513834,6.986965220767405,471376.946280761,772315.790375696
NEG00478,81.01190786445245,6.939131456651335,501315.40556225844,767020.0845392215
NEG00479,80.38301666305401,7.344270689291105,431903.44194197224,811853.9489284762
NEG00480,80.5366250062079,7.754170525652589,448905.7901776202,857149.059136301
NEG00481,80.72666286367591,7.0878729936336935,469815.2037151713,783471.8229570587
NEG00482,80.63206253190026,7.015316852189711,459361.9824508109,775458.027881209
NEG00483,80.80568536342071,6.924909691670335,478534.29598288215,765452.2944004807
NEG00484,80.52395996574403,6.800539474076835,447398.2873133926,751725.1647400642
NEG00485,80.97198690084957,7.21053133329442,496907.33179401566,797022.5744414093
NEG00486,80.45653101537194,6.700709488267958,439934.9783470541,740696.784524688
NEG00487,81.29844538796652,7.0480466328203235,532960.3620367397,779070.7929789915
NEG00488,80.5001933792167,7.667435518154328,444877.3251010459,847564.7033396218
NEG00489,80.94519705052339,7.453277253165762,493952.9861721555,823857.9612262942
NEG00490,81.17014949555215,6.951252730912049,518795.1570964807,768363.4072935474
NEG00491,80.95414864700629,6.8462255751671055,494934.0306769502,756749.9329783849
NEG00492,80.72325514833898,7.071903964593951,469437.8337079268,781706.6989592763
NEG00493,80.22703184284536,6.890969866636763,414602.6773509233,761765.107061908
NEG00494,80.25555818167054,6.798967696177123,417738.68504705984,751588.8047722345
NEG00495,80.47963938960973,6.945890542106218,442518.26866757,767798.826550106
NEG00496,80.53711914645724,6.8091213699974995,448853.29669231013,752672.4752736875
NEG00497,80.6653569658818,7.402434604292655,463070.70055386785,818250.8971601027
NEG00498,80.31149203652232,6.923553055829356,423939.4899012544,765353.025775401
NEG00499,80.28391712511053,7.395779022648029,420974.4225654489,817564.807929089
NEG00500,80.40809349114397,7.66603511436179,434719.27528310614,847422.7931822789
NEG00501,81.3214985501349,7.003595834181674,535509.7552517222,774158.52049612
NEG00502,80.24653213917306,7.330938557680276,416836.3765416768,810403.0139836079
NEG00503,80.78965477693703,6.971740159913261,476765.7081259991,770630.017060418
NEG00504,80.39687158702533,6.763207334915356,433349.6266699795,747613.7012795463
NEG00505,80.96236094411348,7.383298624713595,495846.21202715597,816121.7254615922
NEG00506,80.49259169402474,6.9821077695291365,443953.3836132596,771801.1108223059
NEG00507,81.19012946039565,7.176003030275104,520992.06494639034,793209.8145514416
NEG00508,80.47366889449262,6.811134499574037,441842.32852232247,752902.2032549294
NEG00509,80.52253656138275,6.876104340396807,447249.2886578875,760078.9807904144
NEG00510,80.472807551104,7.49060766692582,441833.19111897564,828019.3057107646
NEG00511,80.43431856532813,7.40622211174559,437574.5095387064,818695.4299920164
NEG00512,80.14213950808444,6.843309714155557,405213.7089310024,756511.9111436743
NEG00513,80.30728073268185,7.239768938906423,423526.3489945218,800312.887843707
NEG00514,80.63641864510925,7.115325215109877,459851.7429687451,786513.4785960726
NEG00515,80.55889420550025,7.102468824888514,451289.6476599338,785099.6479555004
NEG00516,80.5387367460465,6.993749502602625,449051.78451107285,773082.8663230308
NEG00517,80.50366169785514,7.348286686355818,445219.9109782415,812281.3880561388
NEG00518,81.33902407059387,7.012913918429442,537444.7398900881,775189.9808806778
NEG00519,80.55655231337052,7.113813999510597,451032.23379393655,786354.1069602475
NEG00520,80.76026020198731,7.357308667396571,473541.07129283866,813255.4928437256
NEG00521,80.98906787539093,6.825222041712798,498792.09191177785,754427.853233954
NEG00522,80.703752125549,7.717255203812067,467331.48584998975,853051.5287833185
NEG00523,80.4807602534164,6.789859505015978,442623.3950379715,750549.403530679
NEG00524,80.98098863407321,6.91751230914632,497899.8084890261,764630.1954256339
NEG00525,80.27886628168851,6.8024441576461845,420314.9536517657,751969.2420248516
NEG00526,80.81166693097921,6.893730243890702,479193.7119665071,762005.243494225
NEG00527,80.27235002745753,6.846111340316732,419602.1574629788,756797.9213896395
NEG00528,80.50709015374846,6.694786809232088,445522.3364459602,740036.140213782
NEG00529,80.74274305468997,6.883832288827007,471578.6437858872,760914.6071472511
NEG00530,80.50103760427464,6.684332072196655,444852.20415421575,738881.0523014349
NEG00531,80.71713619579585,6.873088977908434,468748.9132741191,759728.5615304187
NEG00532,80.89916803173773,7.566434733385939,488876.97020965826,836368.3220415156
NEG00533,80.96420563132394,7.273812909738716,496048.82435871626,804018.2677181679
NEG00534,80.47782385664613,7.683909202208754,442412.3872010406,849388.8758781803
NEG00535,80.74657030289352,7.351100206768753,472029.78502775775,812569.9846383535
NEG00536,80.55408508085969,7.532271852018333,450805.6761984988,832615.4480054049
NEG00537,81.03623283642682,6.9324999002775005,504002.5265793868,766287.1272025141
NEG00538,80.38428022261057,7.535573253934618,432072.33716339036,833003.1873360855
NEG00539,80.67099075966071,7.315941164021983,463685.38759077777,808688.580542722
NEG00540,80.27935388674099,7.292956295545391,420452.52785502,806197.8791742277
NEG00541,80.91585283094925,7.318136596649895,490712.2924508813,808918.8728625949
NEG00542,80.38995958363269,7.897482630759714,432756.1240366931,873013.6135613876
NEG00543,80.34111877368733,7.539302330944129,427311.08853780176,833422.406493216
NEG00544,81.10707080963623,6.88004738080987,511829.08182852814,760489.8772115306
NEG00545,80.21917074015445,7.362666000158569,413822.31068111624,813915.9029732085
NEG00546,80.81602426799334,6.857334827954981,479673.5482786969,757981.6695032491
NEG00547,80.32350005813856,6.92679677073694,425266.60544271383,765709.7255158745
NEG00548,80.55652372762835,7.19179717097772,451037.3860427025,794975.1875711121
NEG00549,80.40062387013838,7.0486100018715385,433803.98632281064,779165.0273663411
NEG00550,80.20642187172476,7.350743054564347,412412.8329738586,812600.1968179058
NEG00551,80.20004729467269,6.825747266176611,411609.2222185569,754559.2406606029
NEG00552,80.46817508388376,6.82686047106003,441237.1815333974,754641.3798099634
NEG00553,80.46188808019939,7.374110687755116,440612.73014670715,815141.6328278881
NEG00554,80.18700793607886,6.953927362783804,410192.46781097824,768732.8456986393
NEG00555,80.51023153092603,6.916983506673734,445894.42146181373,764599.546492757
NEG00556,80.44919599018881,7.727411036844211,439261.302379083,854202.1724929379
NEG00557,80.3720183376206,6.95111172098606,430630.22920391156,768390.4507061103
NEG00558,80.40188870871411,7.645408170980754,434031.7610948093,845143.3172333296
NEG00559,81.03015741488655,6.9621165585113065,503331.185514704,769561.092297788
NEG00560,80.15213437567779,6.928952889657995,406334.93677853607,765978.4765634297
NEG00561,80.18764008212432,7.153831752141962,410300.78614534385,790833.6826430503
NEG00562,80.53953946816561,7.350487735025257,449180.0212802557,812520.488770112
NEG00563,80.93902645405676,6.919632985478937,493264.26233255933,764865.0178661667
NEG00564,80.30835059890552,7.385911514672747,423669.2910352981,816469.6288242178
NEG00565,81.11346978930148,7.181392063608941,512527.9607086718,793802.7579935852
NEG00566,80.35966570497514,7.197608491551038,429303.1550419016,795643.389991553
NEG00567,80.38143396871818,6.7738032922712,431645.0764438818,748787.2452155368
NEG00568,80.98068817581773,7.185869227517703,497867.84430294245,794296.1909867183
NEG00569,80.47539372369921,7.1285318561306354,442071.9077920096,787990.5663204871
NEG00570,80.7252557440764,7.148692157897075,469663.80861472455,790195.37181864
NEG00571,80.8792523414422,7.571828518806948,486680.1825998976,836965.161942183
NEG00572,80.46329997432,6.980412426369493,440717.6153610635,771617.2724193669
NEG00573,80.99778408195395,7.170085649131728,499755.3392682293,792551.3134369951
NEG00574,80.32480633064927,7.32701088750302,425475.6090458309,809955.0426482956
NEG00575,80.6495751902777,7.313962410970947,461321.43178194785,808471.6140223631
NEG00576,80.74821076037166,7.198186961366454,472201.4314228687,795665.4936541617
NEG00577,80.42371340015424,6.995786656446593,436346.9338491271,773322.0850510305
NEG00578,80.61510575781105,7.559959539925055,457540.41935365356,835669.9684545264
NEG00579,80.41836762639953,7.931037507029761,435892.7938598141,876718.8522373133
NEG00580,80.42780849884096,7.723566180874333,436902.19860783993,853780.2106519188
NEG00581,80.32486176189785,7.2634009412979985,425471.20461183967,802922.6089670698
NEG00582,80.23461956142467,7.373047388666261,415529.41492699273,815060.6989209349
NEG00583,81.36705495930377,7.0156336214815465,540540.517369022,775492.9699941511
NEG00584,80.37308980727704,7.135736622894423,430775.9793378342,788801.167434485
NEG00585,80.4407325149142,6.9446294742470025,438220.1202201266,767664.3108198307
NEG00586,80.88286602897612,6.874340522214846,487058.9937296732,759859.2663250279
NEG00587,80.48092452227769,7.704080316944188,442757.05464225804,851618.4648180756
NEG00588,80.62831232398472,6.890123103596543,458936.90488809766,761618.3626309494
NEG00589,80.25913044616944,7.254505878186336,418213.11341906147,801950.536918845
NEG00590,80.78849248695346,7.297032077231202,476653.810365475,806590.4147716399
NEG00591,80.21071747793935,7.3553035896788765,412887.85702894855,813103.5644926444
NEG00592,80.34768539516855,7.431071332921651,428017.8128651867,821455.7485097795
NEG00593,80.35072616115329,7.077318854985106,428297.40837691043,782346.2682028911
NEG00594,80.28505429586019,6.943002280758328,421021.9664744484,767507.5400468924
NEG00595,80.4391896492334,7.38508038019628,438109.12745297945,816357.45438986
NEG00596,80.16742726379125,6.978130822468727,408034.04922150075,771412.487559416
NEG00597,80.4298132990024,7.0655869631693085,437030.11270775157,781037.8290815555
NEG00598,80.35227722221771,6.988151286222843,428455.06195488764,772488.234900303
NEG00599,80.04078238199615,6.574703291047927,393955.54974375566,726835.8491456859
NEG00600,80.5506721299062,6.921932417626303,450362.5755549517,765142.2365793488
NEG00601,80.17237933935635,6.897327799566686,408565.5046481432,762478.143229624
NEG00602,80.50498353644944,7.331807121063004,445363.7928099402,810459.374711365
NEG00603,81.18342700302993,7.133260007769992,520253.9327096909,788484.3653363152
NEG00604,80.18196467477806,7.21441552823991,409686.03747292864,797532.838267124
NEG00605,80.41825213499092,7.009199157248533,435745.53149406414,774805.60783958
NEG00606,80.61936861423165,7.499473169541615,458004.8615716835,828982.69741385
NEG00607,80.7635033345255,7.291089194348987,473895.15011197346,805934.8055606134
NEG00608,80.44245327925677,7.043214013427457,438423.1256895881,778562.7670736865
NEG00609,81.00305322889191,7.166842126680936,500337.11106780265,792192.7512155983
NEG00610,80.45032446235709,7.257278197724279,439320.7257982396,802227.0053946441
NEG00611,80.59790138759847,7.614621850266524,455648.0905721793,841714.7134865946
NEG00612,80.19238570178277,7.184264873740234,410830.7413203479,794197.3864822221
NEG00613,80.53655240040413,7.567560357599847,448875.53795439884,836518.700618795
NEG00614,80.55029602944741,7.271259754361109,450358.47414797096,803760.5230160573
NEG00615,80.73172721649897,7.346859343303948,470391.3095250445,812102.1140576802
NEG00616,80.96499660591512,6.7972228773237715,496132.194032546,751332.7932855963
NEG00617,80.34287438908154,6.781158731994492,427384.95554283843,749606.0039170949
NEG00618,80.12966827569545,6.856887538585465,403838.36077018856,758015.5290934389
NEG00619,81.11022393323206,6.903139253528316,512176.84709780244,763042.6757730056
NEG00620,80.49723862593422,6.701897662157098,444434.29776667303,740823.343118046
NEG00621,80.46140585692888,7.657836427032692,440598.07852510456,846508.6527224808
NEG00622,80.37890104420809,7.197289273730337,431426.88925634616,795605.1699577968
NEG00623,80.37780821463186,7.958974547357729,431426.8290142419,879813.983984752
NEG00624,80.50454055975294,7.7049423827040755,445361.57448134176,851710.6784667824
NEG00625,80.44174014907595,6.938700612492134,438330.6608238245,767008.7356610466
NEG00626,81.02399799588736,6.98057418936621,502650.7128379509,771601.4781125912
NEG00627,80.5302749846863,7.059538092847188,448124.4259090041,780356.7383974864
NEG00628,80.35995837994926,7.435045200397486,429372.81328024593,821893.1051823938
NEG00629,80.18399095030982,7.036499584954831,409875.0083330607,777862.3947960387
NEG00630,80.39261815470398,6.797084750162322,432884.2596081175,751359.4884309645
NEG00631,80.64599755392206,6.977632164477395,460897.9642070604,771290.8549632101
NEG00632,80.32726994057971,7.58119424339654,425790.3488152563,838056.1664060951
NEG00633,81.05959005396737,6.90699995129379,506583.0783087045,763468.4647333219
NEG00634,80.42507714353582,7.308530777474021,436540.7657069204,807896.6031310331
NEG00635,80.69164021085108,8.086832413470201,466026.07214642287,893910.189839063
NEG00636,81.01561490300551,6.787438817486285,501725.45074436057,750251.0967369139
NEG00637,80.64617243686287,7.331209131691465,460947.3447902872,810378.5351356452
NEG00638,80.85142665147339,6.825962884671917,483583.89832071395,754512.266281566
NEG00639,80.73736381630879,7.214918567602396,471004.9397525609,797515.8237248312
NEG00640,80.88844493857721,6.983516253204472,487678.1893923234,771928.1037915325
NEG00641,81.04289153939342,6.851286134526056,504738.8989848599,757309.3266823932
NEG00642,80.97257287300492,7.406069515700589,496973.33988823,818638.9298418735
NEG00643,80.86128477142778,7.578693359819915,484698.39733983466,837724.6590817366
NEG00644,80.28637689089403,6.798793521172336,421144.3205181387,751564.4186375787
NEG00645,80.59593821971657,7.635819748762562,455433.7405712694,844058.3909712597
NEG00646,80.4196317784455,7.28486852419399,435936.3279519321,805281.4296608989
NEG00647,80.84991483558983,6.939228929202488,483420.78552102885,767033.4667202169
NEG00648,81.21244517903577,7.010982076452427,523464.2917608897,774968.2062865276
NEG00649,80.37222637091676,6.816534436787267,430633.6715295772,753512.5675141866
NEG00650,81.059301654795,6.79420963833982,506552.7573650568,750999.9543521479
NEG00651,80.2117178721268,6.963835528700125,412924.0589587029,769823.6399111195
NEG00652,80.58807275640719,7.374475840840101,454539.0680421682,815167.1817843555
NEG00653,81.27288775504134,6.82477836015008,530151.9474926343,754387.3251647556
NEG00654,80.45591752339384,6.925171857157161,439895.12651969,765511.2968833729
NEG00655,81.00574690103883,6.907716595717279,500634.8750084909,763547.2791248551
NEG00656,80.35177899003065,7.352969626776714,428456.9864739073,812820.5272276845
NEG00657,80.23631432430011,7.198129929254048,415683.77718387113,795721.947266218
NEG00658,80.97691297045085,7.436275196043571,497452.4555867513,821978.0975055352
NEG00659,81.0044153419649,7.26338076717135,500487.400494945,802864.8632592561
NEG00660,80.74576608182959,7.358276402633866,471941.4758088976,813363.3583526956
NEG00661,80.28544380013146,6.9984932346418125,421074.2819347596,773642.2662504215
NEG00662,80.53120630397066,6.866037573497064,448206.06354040664,758965.1572227967
NEG00663,80.80495986243538,7.119988575001452,478463.12555862975,787017.7641383033
NEG00664,80.44596018206293,6.838451000313859,438783.9958433756,755925.4872636278
NEG00665,80.15808400148315,6.893022962073374,406985.22375343955,762004.9739104247
NEG00666,80.22221030885129,7.178114535483785,414122.7441224045,793511.7231729277
NEG00667,80.88015781770838,7.49801930455999,486777.8289121853,828805.5722499401
NEG00668,80.23142253452467,6.8818788954518535,415086.1717456514,760759.2650695591
NEG00669,80.39119987502353,7.632004618799117,432850.70839321695,843663.129919395
NEG00670,80.69676387165481,7.178839758407552,466520.01931009843,793530.1281414543
NEG00671,80.42071355291998,7.266930606379194,436053.2037147663,803298.1793910065
NEG00672,80.28253631912105,7.239011662921051,420794.38814302965,800233.4032104587
NEG00673,80.98914038993573,6.934431639332712,498800.3782590454,766500.5346292659
NEG00674,80.42074454962793,7.315667443094717,436063.53907864424,808686.1995054442
NEG00675,80.19767359947936,6.8746053606309285,411355.946406641,759961.2535492948
NEG00676,80.98659991735636,6.877094488432092,498519.5632233652,760162.1435743318
NEG00677,80.46061777673272,7.455167062113088,440483.41931024456,824102.8517145534
NEG00678,80.33331820312011,6.888802386272119,426345.3920174917,761507.7830123478
NEG00679,80.57705800972268,7.561126487124832,453343.23929925496,835802.8700249855
NEG00680,80.85052253762977,7.021862754005064,483490.8120486113,776168.3511774841
NEG00681,80.94214031877256,6.891175655395889,493607.86862735695,761719.1266913491
NEG00682,80.77821782451385,7.343190249398124,475522.2048493629,811693.6933756978
NEG00683,80.21115434169742,7.239734035876632,412913.7296218697,800326.3216677301
NEG00684,80.17268580404834,6.8102749105059335,408582.7795680061,752853.7672148753
NEG00685,81.04983980038752,6.970408719201491,505505.2038832446,770477.9449125141
NEG00686,80.64498904183611,7.117683316747341,460798.3360526703,786773.4296095655
NEG00687,80.84304950058781,7.486955063236704,482683.2278294064,827583.718333574
NEG00688,80.52429061435954,7.283443954707849,447489.16545175307,805110.4398068901
NEG00689,80.65743270840619,7.001831883379208,462163.0181032167,773965.1627659531
NEG00690,80.5947478569012,7.624875412341754,455301.3102694896,842848.5925876461
NEG00691,80.85432159558279,6.796140802291839,483902.77182149177,751215.4564972658
NEG00692,80.14186791245332,6.861864815839433,405187.3639109814,758563.3791946404
NEG00693,79.98596474166287,6.5655055470179535,387892.62834903784,725830.8833910449
NEG00694,80.69860823577937,8.060891756968347,466791.67120556405,891041.7868044367
NEG00695,80.5668338040356,7.002107522977966,452156.11816310533,774003.8926266795
NEG00696,80.66014109530094,7.089826578016648,462469.2441494651,783692.640046779
NEG00697,80.5581243449267,7.358637137272097,451232.12161671504,813419.350393212
NEG00698,81.22817000722651,7.165621178561387,525192.6863333541,792064.0347601677
NEG00699,80.1754864192734,7.030435143590793,408934.4717974886,777193.5706074449
NEG00700,81.15283391864732,6.968856048080104,516881.7996076687,770308.7439808192
NEG00701,80.25132557550974,7.377777792848766,417374.1410888286,815580.5541612724
NEG00702,80.86138202536088,7.63140365308055,484710.9911441903,843551.7681936943
NEG00703,80.41028662302553,7.004284747581465,434865.02269366477,774263.4062422776
NEG00704,80.3051119524402,7.379033753994743,423310.6706669583,815709.8051314969
NEG00705,80.53164550389802,6.911510618193468,448259.5177643141,763992.1378886661
NEG00706,81.06120571082054,6.968986905370723,506760.6802354679,770320.916080922
NEG00707,80.9103140408417,7.622499567382097,490107.7979281787,842565.9959632879
NEG00708,80.42959276392095,7.653059121565594,437088.58054407773,845985.0226405069
NEG00709,80.33197798502191,7.145779788945439,426237.7875167833,789917.8579213019
NEG00710,80.13745683435883,6.795967745788879,404686.9180751707,751278.8056884436
NEG00711,80.15100024344716,7.1970579147983145,406263.6493017635,795620.0382891779
NEG00712,80.54998842020171,7.223759442100237,450319.3140936531,798509.3480119518
NEG00713,81.38504614206929,6.883352398965262,542539.5284634032,760871.0409555964
NEG00714,80.371753368571,7.361050399467375,430662.86534100666,813710.7516876684
NEG00715,80.80632710806188,7.569851430830287,478635.59212167526,836749.5035232323
NEG00716,80.32634208974409,7.013159093464161,425594.2037100712,775256.9673599445
NEG00717,80.86159391066786,7.54227464706996,484731.21876865404,833698.5749438163
NEG00718,80.3562825983252,7.19219766735354,428928.78220830695,795045.7247554325
NEG00719,80.65646378655511,7.31979638981828,462082.2705044622,809115.9741001151
NEG00720,80.79103878162604,7.552042662633074,476948.1573326946,834781.5251900803
NEG00721,80.19272350159672,7.351997177752788,410901.0981274509,812741.553969824
NEG00722,80.25545564204215,7.065550841199555,417773.58086051285,781061.0129034916
NEG00723,80.4220700514665,7.921402163136989,436299.4048407349,875653.0315434199
NEG00724,80.3930250685946,7.466676043382893,433026.5902691843,825384.9064023932
NEG00725,80.46568694914947,6.700662802157156,440946.9294810388,740690.5127727429
NEG00726,80.35718673194168,6.775923972742762,428965.82674698374,749025.1704688675
NEG00727,80.36427102779528,7.017314677185766,429784.266212993,775710.535484673
NEG00728,80.49089815292818,7.458406295935143,443825.12141563423,824456.9918554794
NEG00729,80.50037467108386,7.165104833537977,444834.8112733221,792030.6977775276
NEG00730,80.25477769274305,7.142037337044532,417712.30722078006,789517.185086552
NEG00731,80.34641986736244,7.563316887676775,427899.9191865522,836076.4858862251
NEG00732,80.3015245473205,6.819323168765757,422821.5060431798,753831.6048193675
NEG00733,81.00580816575115,7.18161803679649,500641.2666365122,793826.1920006551
NEG00734,80.79541731702575,6.899184636709631,477398.7706360328,762608.9476672997
NEG00735,81.0544797069848,6.985795387244604,506017.52226648404,772178.9435071679
