landslide_id,label,status,terrain_tif,contour_png,elev_mean,elev_min,elev_max,relief_m,slope_mean,slope_max,slope_p90,curv_mean,curv_std
LS_01147,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01147.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01147.png,1410.1514892578125,1274.3238525390625,1586.74560546875,312.4217529296875,27.494003295898438,52.33003234863281,41.993621826171875,0.08955300599336624,1.1171053647994995
LS_01149,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01149.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01149.png,1198.169189453125,1048.513916015625,1335.906005859375,287.39208984375,21.601642608642578,42.893821716308594,33.21746063232422,0.05593183636665344,0.947897732257843
LS_01151,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01151.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01151.png,984.252197265625,780.95849609375,1183.9112548828125,402.9527587890625,21.63251495361328,45.69206237792969,32.57551956176758,0.11856074631214142,0.8204883933067322
LS_01153,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01153.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01153.png,1120.9625244140625,1016.7362670898438,1299.1683349609375,282.43206787109375,19.726091384887695,51.50364685058594,32.861610412597656,0.027274727821350098,0.8286532163619995
LS_01155,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01155.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01155.png,1396.379150390625,1171.6236572265625,1532.1517333984375,360.528076171875,25.221546173095703,44.388553619384766,37.55598068237305,-0.006987579166889191,0.8810961246490479
LS_01156,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01156.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01156.png,1224.96435546875,1125.427978515625,1350.0863037109375,224.6583251953125,22.669586181640625,51.61174011230469,36.47686004638672,0.09547869861125946,0.9684373140335083
LS_01160,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01160.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01160.png,1644.89599609375,1578.8756103515625,1731.0010986328125,152.12548828125,15.959135055541992,36.81183624267578,29.947673797607422,0.0015585795044898987,0.6505318880081177
LS_01164,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01164.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01164.png,1141.345703125,1010.311767578125,1345.7000732421875,335.3883056640625,21.125835418701172,43.89800262451172,35.42859649658203,0.06525449454784393,0.7873858213424683
LS_01166,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01166.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01166.png,1269.5386962890625,1029.582275390625,1515.6201171875,486.037841796875,34.1690673828125,56.009429931640625,46.1375732421875,0.05317044258117676,0.9266850352287292
LS_01170,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01170.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01170.png,1310.2449951171875,1052.3316650390625,1515.511962890625,463.1802978515625,31.388172149658203,56.81547546386719,45.76763916015625,-0.030808381736278534,1.0459562540054321
LS_01173,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01173.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01173.png,1118.361083984375,959.5574340820312,1338.142578125,378.58514404296875,26.747703552246094,52.79492950439453,42.66740417480469,0.03946509212255478,1.1673991680145264
LS_01174,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01174.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01174.png,930.0504760742188,814.204833984375,1139.6085205078125,325.4036865234375,22.739151000976562,52.547367095947266,40.57706069946289,0.09309132397174835,0.8030531406402588
LS_01175,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01175.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01175.png,844.5022583007812,729.150146484375,987.6408081054688,258.49066162109375,20.62459945678711,41.40715026855469,31.693584442138672,0.056173402816057205,0.8577842712402344
LS_01176,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01176.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01176.png,718.4113159179688,615.9064331054688,869.7207641601562,253.8143310546875,19.61842155456543,37.89484405517578,29.494503021240234,0.023570097982883453,0.8606394529342651
LS_01177,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01177.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01177.png,809.1201171875,652.776123046875,915.6348876953125,262.8587646484375,23.253524780273438,43.96913528442383,34.758506774902344,0.0007402226328849792,0.8001270294189453
LS_01178,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01178.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01178.png,774.6240234375,650.3991088867188,965.7152099609375,315.31610107421875,24.29076385498047,55.93528366088867,42.409271240234375,-0.020352743566036224,0.9249358177185059
LS_01180,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01180.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01180.png,463.2415771484375,349.583740234375,548.5390625,198.955322265625,19.616806030273438,42.078861236572266,29.93218994140625,-0.012368924915790558,0.7842591404914856
LS_01182,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01182.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01182.png,672.638916015625,449.2852783203125,989.26220703125,539.9769287109375,33.8004150390625,62.98396301269531,51.103118896484375,0.11417256295681,1.2067523002624512
LS_01183,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01183.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01183.png,146.96331787109375,92.42532348632812,203.0619659423828,110.63664245605469,15.790735244750977,40.72541427612305,25.18813133239746,0.006700867787003517,1.0084763765335083
LS_01184,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01184.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01184.png,194.30609130859375,109.22991943359375,259.59796142578125,150.3680419921875,16.87588119506836,37.58509063720703,26.801116943359375,-0.03634382411837578,0.7959907054901123
LS_01186,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01186.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01186.png,145.3108673095703,68.53910064697266,238.26998901367188,169.73089599609375,16.078636169433594,33.46428298950195,26.096416473388672,0.02567846141755581,0.6673260927200317
LS_01187,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01187.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01187.png,115.9733657836914,14.675590515136719,171.33773803710938,156.66213989257812,17.54477882385254,33.884666442871094,28.0459041595459,-0.12594902515411377,0.6099374294281006
LS_01188,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01188.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01188.png,169.11068725585938,108.8852310180664,223.5764617919922,114.69123077392578,17.904659271240234,38.06611251831055,29.99892807006836,-0.08433012664318085,0.8004502654075623
LS_01189,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01189.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01189.png,179.02499389648438,140.35882568359375,260.5188293457031,120.16000366210938,13.308969497680664,27.887910842895508,21.604717254638672,0.038840293884277344,0.6227782964706421
LS_01190,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01190.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01190.png,170.27926635742188,74.86798095703125,276.3246154785156,201.45663452148438,20.01058578491211,38.110862731933594,28.990726470947266,-0.013771869242191315,0.90068519115448
LS_01191,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01191.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01191.png,278.7660827636719,212.76766967773438,318.0445556640625,105.27688598632812,13.153157234191895,37.12128448486328,28.84797477722168,-0.05087483674287796,0.5837209820747375
LS_01192,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01192.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01192.png,75.12429809570312,38.7546501159668,148.2724151611328,109.51776123046875,14.54434585571289,35.46664810180664,26.85549545288086,-0.04865872114896774,0.7343273758888245
LS_01193,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01193.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01193.png,314.3033752441406,248.01852416992188,402.187744140625,154.16921997070312,20.22235679626465,45.19637680053711,33.883880615234375,0.051034294068813324,0.9943060874938965
LS_01194,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01194.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01194.png,661.0157470703125,442.9693908691406,844.1654052734375,401.1960144042969,30.273624420166016,56.88618469238281,40.38461685180664,-0.07147625833749771,1.018481731414795
LS_01195,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01195.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01195.png,484.7855529785156,382.07415771484375,665.4259033203125,283.35174560546875,23.49553108215332,51.270729064941406,41.209693908691406,0.0024619102478027344,1.3022276163101196
LS_01196,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01196.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01196.png,784.6609497070312,647.7157592773438,973.3139038085938,325.59814453125,23.322376251220703,45.13772964477539,35.849788665771484,0.053080830723047256,0.8275821208953857
LS_01197,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01197.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01197.png,695.2089233398438,610.3942260742188,842.4942626953125,232.10003662109375,18.582630157470703,41.782413482666016,31.148799896240234,0.0288131944835186,0.6330150961875916
LS_01199,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01199.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01199.png,986.1957397460938,835.8714599609375,1108.875,273.0035400390625,22.94607925415039,43.17085266113281,32.20916748046875,-0.021190736442804337,0.9967679977416992
LS_01203,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01203.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01203.png,746.89697265625,610.7393798828125,826.5000610351562,215.76068115234375,21.4194278717041,44.038936614990234,30.819644927978516,-0.05389755591750145,0.9033655524253845
LS_01205,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01205.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01205.png,764.37744140625,659.6326904296875,880.4420776367188,220.80938720703125,16.843477249145508,32.2246208190918,24.229623794555664,-0.003933548927307129,0.563917338848114
LS_01206,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01206.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01206.png,782.7664794921875,695.5791015625,915.0880737304688,219.50897216796875,19.626256942749023,41.8209228515625,33.185386657714844,-0.07136338204145432,0.9538004398345947
LS_01207,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01207.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01207.png,1292.43212890625,1158.669921875,1426.3031005859375,267.6331787109375,21.981142044067383,47.17137145996094,35.60694122314453,0.029869675636291504,0.8189390301704407
LS_01209,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01209.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01209.png,679.40625,543.6231689453125,906.0220336914062,362.39886474609375,26.488683700561523,53.64320755004883,44.493927001953125,-0.07844925671815872,0.9638444781303406
LS_01211,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01211.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01211.png,881.1409912109375,812.2613525390625,950.4177856445312,138.15643310546875,14.038471221923828,35.575103759765625,23.910850524902344,0.06855058670043945,0.6185742616653442
LS_01212,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01212.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01212.png,691.33642578125,564.862548828125,830.04052734375,265.177978515625,21.22763442993164,38.17691421508789,28.798744201660156,-0.019511014223098755,0.7559944987297058
LS_01213,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01213.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01213.png,715.527587890625,576.5801391601562,889.5576782226562,312.9775390625,25.006505966186523,52.82335662841797,42.28356170654297,-0.03987995907664299,0.8645912408828735
LS_01214,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01214.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01214.png,578.0362548828125,548.7714233398438,623.961669921875,75.19024658203125,11.519556045532227,29.398935317993164,18.677722930908203,-0.02349674329161644,0.7105043530464172
LS_01215,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01215.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01215.png,813.823974609375,710.5296020507812,900.3348388671875,189.80523681640625,20.197179794311523,35.6824951171875,28.936824798583984,0.015153180807828903,0.871883749961853
LS_01217,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01217.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01217.png,743.9024658203125,695.5,813.2828369140625,117.7828369140625,11.095979690551758,36.006778717041016,19.702293395996094,0.031148772686719894,0.6561917066574097
LS_01218,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01218.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01218.png,1079.827880859375,1004.3948364257812,1147.7939453125,143.39910888671875,16.63982391357422,36.69664764404297,25.452747344970703,0.062285732477903366,0.829933762550354
LS_01219,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01219.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01219.png,1142.247314453125,1038.7364501953125,1261.701904296875,222.9654541015625,21.060714721679688,44.011444091796875,31.776775360107422,0.028448298573493958,0.9489928483963013
LS_01221,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01221.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01221.png,917.00146484375,878.4345092773438,988.8030395507812,110.3685302734375,13.643614768981934,29.751575469970703,21.043212890625,0.04821038991212845,0.655782163143158
LS_01222,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01222.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01222.png,968.281005859375,886.6600952148438,1056.646240234375,169.98614501953125,17.547122955322266,43.08749771118164,29.774717330932617,-0.024055268615484238,0.8451070785522461
LS_01223,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01223.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01223.png,1023.8224487304688,923.03271484375,1081.510009765625,158.477294921875,17.559711456298828,44.68255615234375,27.27672576904297,0.020776905119419098,0.9517955183982849
LS_01225,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01225.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01225.png,946.3297729492188,828.2986450195312,1108.22119140625,279.92254638671875,20.74176025390625,47.93757247924805,38.55097198486328,-0.005234558135271072,0.684548020362854
LS_01226,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01226.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01226.png,931.5052490234375,809.7454223632812,1035.509521484375,225.76409912109375,17.884510040283203,34.202030181884766,26.4589786529541,0.046428781002759933,0.7052513957023621
LS_01228,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01228.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01228.png,1137.3017578125,935.1399536132812,1381.69677734375,446.55682373046875,28.6943416595459,55.51953887939453,43.458518981933594,-0.07635106146335602,1.1010700464248657
LS_01230,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01230.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01230.png,1097.4739990234375,999.2487182617188,1221.6217041015625,222.37298583984375,18.365352630615234,37.839805603027344,27.107894897460938,-0.0013768039643764496,0.8660910129547119
LS_01232,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01232.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01232.png,1019.0507202148438,944.0280151367188,1107.4832763671875,163.45526123046875,16.7049503326416,32.13454055786133,24.574888229370117,0.0198194719851017,0.7409652471542358
LS_01233,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01233.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01233.png,1037.987060546875,973.977783203125,1103.68408203125,129.706298828125,12.98460578918457,26.773847579956055,19.172420501708984,0.047327373176813126,0.7797396183013916
LS_01235,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01235.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01235.png,1236.0865478515625,1061.0982666015625,1429.2259521484375,368.127685546875,25.857746124267578,50.95216369628906,38.066436767578125,0.029970772564411163,0.857967734336853
LS_01236,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01236.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01236.png,1146.781005859375,985.38818359375,1368.814453125,383.42626953125,26.980579376220703,59.93760299682617,45.408409118652344,-0.03536558523774147,1.5032985210418701
LS_01238,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01238.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01238.png,1023.466552734375,952.3335571289062,1106.9024658203125,154.56890869140625,13.835448265075684,28.090139389038086,21.255352020263672,-0.041112273931503296,0.6819645762443542
LS_01241,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01241.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01241.png,1075.0604248046875,931.1279296875,1208.8243408203125,277.6964111328125,21.325847625732422,46.20219039916992,33.70973205566406,-0.045992519706487656,0.7389727234840393
LS_01244,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01244.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01244.png,1401.168212890625,1323.136962890625,1480.368408203125,157.2314453125,13.917367935180664,35.98609161376953,24.809295654296875,-0.030409179627895355,0.7084715366363525
LS_01246,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01246.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01246.png,1685.2767333984375,1617.232421875,1747.800048828125,130.567626953125,13.962373733520508,41.17055130004883,24.90911293029785,-0.003078736364841461,0.7046245336532593
LS_01247,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01247.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01247.png,1412.276123046875,1168.26220703125,1473.1156005859375,304.8533935546875,19.216840744018555,56.089996337890625,45.36320877075195,-0.08778254687786102,0.780522346496582
LS_01249,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01249.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01249.png,1395.134033203125,1243.246337890625,1523.79345703125,280.547119140625,22.038728713989258,51.022254943847656,33.549522399902344,-0.02476007491350174,0.9059886932373047
LS_01250,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01250.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01250.png,1458.0423583984375,1345.835693359375,1588.3399658203125,242.5042724609375,21.122329711914062,48.0822868347168,32.014244079589844,-0.03746776282787323,1.0084306001663208
LS_01253,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01253.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01253.png,1231.169189453125,1026.8604736328125,1372.5548095703125,345.6943359375,26.43950653076172,55.834259033203125,43.78324890136719,-0.01975109428167343,0.9255377054214478
LS_01254,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01254.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01254.png,1368.9599609375,1169.630859375,1462.707763671875,293.076904296875,20.380462646484375,45.76594161987305,33.00421142578125,-0.06417800486087799,0.839790403842926
LS_01255,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01255.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01255.png,905.34130859375,817.11962890625,1007.2584228515625,190.1387939453125,17.241132736206055,39.75326919555664,28.90829849243164,-0.04989135265350342,0.7513483762741089
LS_01257,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01257.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01257.png,773.155517578125,639.302978515625,896.1117553710938,256.80877685546875,24.122217178344727,51.014095306396484,36.68865966796875,0.001184176653623581,1.109500765800476
LS_01259,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01259.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01259.png,774.9570922851562,634.0298461914062,914.1487426757812,280.118896484375,25.042015075683594,45.52655029296875,36.55280303955078,-0.042364973574876785,0.9861344695091248
LS_01260,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01260.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01260.png,863.2091064453125,697.9263916015625,1008.297607421875,310.3712158203125,26.084285736083984,44.962623596191406,34.710750579833984,0.024627353996038437,0.8431602716445923
LS_01274,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01274.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01274.png,659.896484375,543.3299560546875,855.0068969726562,311.67694091796875,23.375953674316406,45.76564407348633,36.02791213989258,-0.08673687279224396,0.7847112417221069
LS_01279,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01279.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01279.png,728.9952392578125,622.3889770507812,899.977294921875,277.58831787109375,27.840961456298828,48.84577560424805,40.63581848144531,0.09129200875759125,0.9144937992095947
LS_01280,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01280.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01280.png,513.783447265625,435.60321044921875,669.228759765625,233.62554931640625,20.21957015991211,43.788578033447266,36.386810302734375,-0.00784836895763874,0.869822084903717
LS_01281,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01281.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01281.png,672.7650146484375,587.1654663085938,811.9217529296875,224.75628662109375,19.39830780029297,34.16324234008789,26.721681594848633,0.04782963916659355,0.8338251113891602
LS_01283,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01283.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01283.png,687.868408203125,599.694580078125,859.81494140625,260.120361328125,21.560047149658203,39.925392150878906,32.02217102050781,-0.0025273971259593964,0.9181152582168579
LS_01289,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01289.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01289.png,828.9375,698.1596069335938,936.0399169921875,237.88031005859375,22.727697372436523,37.72809982299805,31.870288848876953,0.048727553337812424,0.7813945412635803
LS_01290,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01290.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01290.png,1102.918212890625,1004.5138549804688,1262.9248046875,258.41094970703125,20.87570571899414,41.46261978149414,31.812103271484375,0.008502151817083359,0.8566803336143494
LS_01292,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01292.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01292.png,1110.9437255859375,1012.5182495117188,1240.5738525390625,228.05560302734375,21.856008529663086,41.86738204956055,33.63441848754883,0.03549172356724739,0.9482519626617432
LS_01294,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01294.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01294.png,906.427001953125,829.92041015625,1025.90576171875,195.9853515625,16.331161499023438,36.475746154785156,23.238618850708008,0.055727846920490265,0.6212630867958069
LS_01295,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01295.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01295.png,826.0928955078125,768.583740234375,965.922607421875,197.3388671875,13.782970428466797,40.01115417480469,25.562763214111328,0.01967175304889679,0.6003741025924683
LS_01296,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01296.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01296.png,820.0335693359375,785.8519897460938,862.279052734375,76.42706298828125,7.113465785980225,25.482255935668945,11.310154914855957,-0.017570488154888153,0.42190805077552795
LS_01298,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01298.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01298.png,899.947021484375,824.6521606445312,986.1788940429688,161.5267333984375,14.821698188781738,39.28488540649414,26.781368255615234,-0.04848560318350792,0.705970823764801
LS_01300,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01300.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01300.png,997.4869384765625,880.9234619140625,1081.040771484375,200.1173095703125,18.306751251220703,41.99142837524414,31.577674865722656,-0.08833354711532593,0.8092310428619385
LS_01303,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01303.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01303.png,901.2387084960938,790.089599609375,995.321533203125,205.23193359375,19.706146240234375,41.05852127075195,29.61562728881836,0.030207283794879913,0.8651440143585205
LS_01308,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01308.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01308.png,665.7581787109375,605.308837890625,736.2949829101562,130.98614501953125,13.13294506072998,29.135303497314453,20.46434211730957,-0.02869555726647377,0.677277147769928
LS_01310,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01310.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01310.png,717.39453125,649.2559204101562,826.6071166992188,177.3511962890625,18.09626579284668,45.42269515991211,29.20547866821289,0.06232239305973053,0.6952797174453735
LS_01313,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01313.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01313.png,969.3607177734375,872.7160034179688,1152.955078125,280.23907470703125,20.69533920288086,50.29240417480469,36.558067321777344,0.0038086138665676117,0.8436057567596436
LS_01314,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01314.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01314.png,1093.7900390625,966.559814453125,1201.9320068359375,235.3721923828125,20.181777954101562,39.07560348510742,30.40729522705078,0.007524352520704269,0.7453147172927856
LS_01315,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01315.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01315.png,890.9039306640625,832.1680908203125,928.98095703125,96.8128662109375,12.955799102783203,34.84073257446289,21.525907516479492,0.028736136853694916,0.7977339625358582
LS_01316,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01316.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01316.png,962.8321533203125,872.06396484375,1058.403076171875,186.339111328125,15.497686386108398,38.925148010253906,21.718677520751953,0.0569583922624588,0.8468001484870911
LS_01319,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01319.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01319.png,924.8505859375,816.6362915039062,1075.1700439453125,258.53375244140625,19.535606384277344,47.533729553222656,34.89936828613281,0.010685373097658157,0.6512705087661743
LS_01320,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01320.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01320.png,1179.159423828125,1084.148193359375,1267.2484130859375,183.1002197265625,14.996175765991211,35.07524490356445,22.232629776000977,0.08824717253446579,0.6265885233879089
LS_01321,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01321.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01321.png,916.1138916015625,825.2811279296875,1032.095458984375,206.8143310546875,16.228622436523438,35.87116622924805,25.157222747802734,0.028842493891716003,0.7370626330375671
LS_01324,1,success,E:\LandSlide-Prediction\data\terrain\patches\LS_01324.tif,E:\LandSlide-Prediction\data\terrain\contours\LS_01324.png,668.4322509765625,610.4677124023438,720.2852172851562,109.8175048828125,11.692647933959961,24.48618507385254,18.750877380371094,-0.0013676173985004425,0.5123386979103088
